eventID,bn_wt,zns_wt,x_um,y_um,depth_um,alpha_len_um,li7_len_um,edep_keV
1511,50,50,2988.63,9453.83,14.2008,4.16324,1.41554,2700.4
1512,50,50,-7582.39,-9268.14,4.67086,4.16426,2.05114,2311.11
1513,50,50,481.206,-4055.33,2.72117,4.16345,1.4193,2319.32
1514,50,50,-4227.13,8942.89,15.5571,4.1629,2.35626,2312.9
1515,50,50,2833.34,-4450.28,271.531,4.16379,1.4157,2312.9
1516,50,50,-4579.75,9006.83,14.9951,4.16336,1.41738,2618.83
1517,50,50,-4295.56,1288.56,166.155,4.16365,1.77589,2511.87
1518,50,50,9850.7,-8361.06,137.276,4.16368,1.7407,2518.66
1519,50,50,7271.95,7320.26,43.5211,4.16372,1.41657,2311.55
1520,50,50,-5108.76,-7022.41,0.831957,0.966624,1.47464,1373.78
1521,50,50,-8246.35,8399.33,13.5804,4.16361,1.41525,2312.91
1522,50,50,-7019.9,-9065.9,38.41,4.16369,1.41653,2311.4
1523,50,50,-4579.72,212.577,7.66994,4.16365,1.87764,2316.21
1524,50,50,2983.62,-6042.69,14.951,4.163,1.41853,2318.14
1525,50,50,1897.83,5014.49,4.17527,4.16374,1.41624,2312.91
1526,50,50,-3221.72,2151.72,7.46095,4.16366,2.0494,2312.91
1527,50,50,-7726.08,-2817.29,76.5484,4.16359,1.92206,2315.75
1528,50,50,-4006.3,6685.68,51.8212,4.99754,1.47465,2790.12
1529,50,50,5341.27,-2497.13,52.228,4.1641,1.7719,2433.85
1530,50,50,8643.73,1003.22,46.4819,4.16447,1.41887,2318.47
1531,50,50,3375.25,8125.47,95.9408,4.16309,1.69545,2319.7
1532,50,50,-7144.99,8671.13,85.413,4.16401,1.41506,2312.91
1533,50,50,1067.66,3769.88,61.9793,4.16404,1.41801,2315.81
1534,50,50,-4862.59,9464.54,85.4284,4.16336,1.70276,2312.9
1535,50,50,-6484.81,-2594.57,17.3128,4.16409,1.53756,2314.27
1536,50,50,-7424.34,8540.29,39.0833,4.16401,1.9616,2346.21
1537,50,50,-6933.29,211.91,58.6413,4.16371,1.41528,2312.91
1538,50,50,206.441,6189.75,36.1137,4.16351,2.21649,2311.49
1539,50,50,-1086.95,-128.003,134.831,4.16424,2.27681,2377.18
1540,50,50,-5166.39,3964.52,20.0227,4.16437,2.46504,2312.91
1541,50,50,-4348.14,-8590.11,112.29,4.16353,2.01329,2313.46
1542,50,50,-7782.98,341.605,135.514,4.16377,1.98169,2390.81
1543,50,50,5998.73,-5505.44,36.8388,4.16316,1.52664,2318.12
1544,50,50,8482.67,4403.82,95.5982,4.16406,2.18533,2312.08
1545,50,50,9947.1,-2030.14,13.1488,4.16388,2.445,2312.91
1546,50,50,4965.7,9161.13,64.5482,4.16414,1.41515,2312.91
1547,50,50,4329.03,6556.48,75.5229,4.16395,1.41887,2318.29
1548,50,50,6263.54,9908.02,25.847,4.1633,1.77521,2315.44
1549,50,50,977.135,-8209.67,121.554,4.16376,1.41534,2616.66
1550,50,50,-6615.12,5415.99,24.908,4.16414,1.84059,2313.01
1551,50,50,-1372.94,-927.447,186.908,4.16298,2.13625,2316.97
1552,50,50,-6758.67,8086.41,34.0435,4.16342,2.07551,2319.01
1553,50,50,732.318,-5074.23,178.392,4.16452,1.41809,2316.23
1554,50,50,7038.43,6047.95,44.3512,4.16465,2.05462,2316.91
1555,50,50,-2130.71,-6365.78,143.939,4.16391,2.05888,2416.95
1556,50,50,-5965.77,-2924.08,6.27612,4.16327,1.41927,2319.16
1557,50,50,3290.97,4866.73,23.3047,4.16266,1.41943,2319.4
1558,50,50,-6209.75,-6730.72,20.7763,4.1644,1.41502,2312.91
1559,50,50,1035.21,3304.63,79.6391,4.16437,1.81179,2317.49
1560,50,50,6700.25,-3235.6,72.1901,4.1638,1.75733,2316.48
1561,50,50,-4146.24,3682.85,56.6245,4.16337,1.41508,2312.91
1562,50,50,5432.71,2504.72,4.45446,4.16331,1.41456,2577.73
1563,50,50,-8042.66,-99.1606,200.524,4.16353,2.43846,2326.78
1564,50,50,6838.87,6336.44,52.2875,4.1637,1.41878,2391.41
1565,50,50,-8495.38,6204.79,99.5521,4.16302,1.41638,2312.91
1566,50,50,-8786.56,4852.21,35.5263,4.16421,2.03627,2313.45
1567,50,50,2794.76,-8095.15,403.509,4.16403,1.41756,2314.53
1568,50,50,-7940.46,4269.08,54.9781,4.16354,1.41423,2312.91
1569,50,50,585.249,9387.98,16.5238,4.16393,1.74795,2314.18
1570,50,50,9303.41,406.282,34.2042,4.16372,2.18536,2316.74
1571,50,50,-7005.88,-1511.57,14.1858,4.16422,1.41834,2316.84
1572,50,50,3480.62,4059.58,85.419,4.16368,1.41705,2312.9
1573,50,50,-127.266,286.452,24.3232,4.16331,1.4174,2313.77
1574,50,50,-5333.67,2424.46,28.9231,4.16362,1.5281,2554.26
1575,50,50,-7730.31,8238.26,2.31478,4.1642,2.13695,2310.71
1576,50,50,2091.64,-5838.33,70.5064,4.16442,2.2708,2315.15
1577,50,50,-7897.32,7719.15,241.022,4.16365,2.36382,2311.89
1578,50,50,2019.19,-8100.05,26.8337,4.16362,1.41783,2554.43
1579,50,50,3740.17,3636.21,484.172,4.16383,1.81824,2317.49
1580,50,50,-9017.09,6577.82,28.5952,4.16331,2.03036,2311.56
1581,50,50,-8927.45,63.2938,41.62,4.16426,1.70234,2312.45
1582,50,50,-4662.25,5925.69,19.9239,4.16347,2.2328,2311.94
1583,50,50,-3510.55,6033.05,115.992,4.16376,1.9931,2476.17
1584,50,50,3652.33,4198.42,106.777,4.16406,1.41635,2311.04
1585,50,50,-7705.67,637.027,62.6687,4.16368,1.7236,2312.91
1586,50,50,-5803.5,7232.96,43.4506,4.16364,1.41624,2312.91
1587,50,50,-6824.73,2834.25,72.0678,4.16399,2.09983,2312.91
1588,50,50,-4976.11,8972.47,16.4038,4.16279,2.16737,2663.78
1589,50,50,-9946.67,975.382,36.1963,4.16324,1.41944,2319.65
1590,50,50,-22.2243,4783.26,20.3823,4.16381,1.41691,2312.56
1591,50,50,8449.97,585.962,277.705,4.16366,2.02428,2313.49
1592,50,50,-3025.69,-2010.47,180.164,4.16323,2.05945,2312.91
1593,50,50,9751.93,3334.67,63.2321,4.16363,2.12404,2316.55
1594,50,50,6869.84,5744.43,258.895,4.1635,1.74713,2312.91
1595,50,50,-7139.59,-2014.73,220.054,4.16391,1.86361,2312.91
1596,50,50,2003.73,-8322.17,132.283,4.16304,1.41698,2312.48
1597,50,50,-3322.32,9886.19,69.854,4.16396,1.41756,2314.5
1598,50,50,-2385.02,6398.57,134.567,4.16363,1.60644,2311.39
1599,50,50,-4897.28,5494.84,22.2281,4.16392,1.41877,2317.96
1600,50,50,-8964.84,-6662.93,103.268,4.1631,1.41551,2312.9
1601,50,50,-1920.32,2281.07,38.852,4.16364,1.41862,2523.82
1602,50,50,1331.13,7213.7,67.8341,4.16438,1.41939,2319.95
1603,50,50,-4087.48,-4500.62,58.8148,4.16406,1.41452,2312.91
1604,50,50,8952.5,9131.85,27.2457,4.99802,1.47459,2790.12
1605,50,50,-35.4593,5.22254,65.4869,4.16278,1.41606,2312.9
1606,50,50,-35.0656,3055.39,142.254,4.16366,1.41431,2312.91
1607,50,50,471.01,-6455.71,30.3584,4.16362,1.41791,2315.38
1608,50,50,-6193.9,4319.89,14.9695,4.1636,1.75003,2319.27
1609,50,50,7210.65,6956.09,7.56859,4.16406,1.85688,2312.41
1610,50,50,7813.58,1829.46,84.0874,4.16382,1.41515,2312.91
1611,50,50,4420.3,8035.25,79.7316,4.16358,1.41459,2312.91
1612,50,50,-8474.3,-583.397,15.3425,4.16355,2.22237,2312.9
1613,50,50,761.162,3476.25,66.6583,4.16456,2.88452,2314.26
1614,50,50,3579.31,-6531.93,28.5001,4.16374,1.41912,2318.92
1615,50,50,-5970.66,-8979.6,59.4577,4.1639,1.41468,2312.91
1616,50,50,-7095.75,5892.05,95.7446,4.99749,2.44877,2790.12
1617,50,50,-998.543,-892.299,73.7503,4.16383,2.10521,2314.7
1618,50,50,4465.47,-235.659,74.0594,4.16402,2.0202,2312.91
1619,50,50,-4148.98,2573.14,297.292,4.16374,1.41595,2312.91
1620,50,50,-9516.38,5923.25,177.043,4.1638,2.12914,2312.91
1621,50,50,-2636.35,1161.1,96.3907,4.16403,1.41696,2312.79
1622,50,50,6290.06,8973.86,51.2292,4.16346,1.4177,2314.69
1623,50,50,3266.21,1191.16,83.333,4.16353,2.10736,2312.91
1624,50,50,2097.25,8007.68,54.9452,4.16402,2.18385,2312.91
1625,50,50,228.554,9856.68,36.6815,4.16393,1.41517,2312.91
1626,50,50,-8244.86,-6470.91,106.963,4.16379,1.86676,2472.59
1627,50,50,-4496.32,-9443.93,240.052,4.1643,1.85165,2312.91
1628,50,50,2793.58,7602.01,45.4499,4.163,1.4166,2313.44
1629,50,50,-9839.99,1924.54,92.5959,4.99679,1.8499,2790.12
1630,50,50,-6824.36,8996.21,86.7343,4.16352,1.41585,2312.91
1631,50,50,-6685.17,-370.401,17.1048,4.16421,2.1566,2312.24
1632,50,50,7039.58,5202.37,160.727,4.16343,1.41681,2312.11
1633,50,50,-1688.86,7169.9,25.3637,4.16331,1.73483,2592.58
1634,50,50,1232.53,-8177.78,204.071,4.99702,2.22293,2790.12
1635,50,50,277.729,-1325.06,140.108,4.16274,1.80506,2319.72
1636,50,50,-8209,-5308.05,26.5326,4.16347,1.74174,2312.91
1637,50,50,8399.55,7356.72,74.8881,4.16361,1.41892,2318.29
1638,50,50,-2902.25,-7718.68,58.1578,4.16371,1.71685,2316.29
1639,50,50,-2132.67,4871.33,38.8721,4.16403,1.41578,2312.91
1640,50,50,3057.85,54.5545,154.286,4.16403,2.23202,2312.91
1641,50,50,6695.02,-7893.38,3.79549,4.16376,1.84388,2312.91
1642,50,50,-3811.05,1869.54,12.3758,4.16359,1.41708,2312.95
1643,50,50,-399.141,-4406.2,4.93364,4.16321,1.45072,2312.91
1644,50,50,7133.78,-816.01,8.90302,4.16369,1.41564,2575.8
1645,50,50,3624.57,-3256.56,32.3719,4.16344,2.26751,2318.69
1646,50,50,7920.73,9988.56,25.9564,4.16418,2.01171,2312.91
1647,50,50,-1181.95,2276.1,15.4869,4.16406,1.41463,2459.64
1648,50,50,4364.71,-2288.98,19.294,4.16344,1.4184,2316.73
1649,50,50,3046.77,-7147.9,80.1359,4.16362,1.96579,2312.91
1650,50,50,-5578.31,-2062.77,5.53684,4.16366,1.41673,2313.69
1651,50,50,-9912.68,7023.07,85.5093,4.16356,1.63224,2312.91
1652,50,50,-1224.01,1814.04,26.6171,4.16416,1.41606,2312.91
1653,50,50,3952.67,-2617.97,300.571,4.16288,1.86705,2312.9
1654,50,50,-4229.06,5852.5,25.5629,4.16382,1.82617,2505.24
1655,50,50,-5272.18,3185.42,42.3015,4.16375,2.09629,2544.39
1656,50,50,7391.06,3793.39,10.0002,4.16331,1.41511,2312.91
1657,50,50,5477.83,6621.81,94.7979,4.16434,2.06874,2314.44
1658,50,50,-110.448,1401.89,32.1995,4.16332,1.41579,2312.91
1659,50,50,-5563.79,-8118.28,57.5885,4.16319,2.13688,2317.64
1660,50,50,6628.16,4128.95,36.8608,4.16365,1.41648,2311.26
1661,50,50,4905,-5743.3,82.7035,4.16413,1.41639,2788.77
1662,50,50,8404.21,-4402.92,68.9164,4.16349,1.41495,2317.88
1663,50,50,7746.4,4688.03,24.9476,4.16378,1.87391,2317.52
1664,50,50,-7160.76,3934.03,84.0767,4.16367,2.0787,2312.91
1665,50,50,-3220.41,3597.23,3.56271,4.16357,1.41744,2313.98
1666,50,50,-5787.75,3044.74,14.2512,4.16386,1.41914,2319.01
1667,50,50,9968.58,7189.42,35.7885,4.16446,1.41816,2624.22
1668,50,50,-7903.24,4991.43,204.51,4.16365,1.66633,2315.49
1669,50,50,4788.98,-2543.06,61.9467,4.16416,2.25218,2312.91
1670,50,50,3490.67,3004.18,17.0722,4.16367,2.37767,2311.39
1671,50,50,966.291,-5554.09,45.3795,4.16374,1.41442,2790.51
1672,50,50,7342.08,-2091.51,131.778,4.1639,1.41472,2312.91
1673,50,50,-4657.54,-409.784,5.76545,4.16406,1.92166,2318.34
1674,50,50,6309.79,530.187,68.2368,4.16287,2.12479,2316.61
1675,50,50,-5658.36,2922.71,11.9076,4.16354,1.41505,2312.91
1676,50,50,-6004.73,-7.92757,39.9914,4.16278,2.01073,2317.46
1677,50,50,-6767.88,-887.229,61.7195,4.99754,2.27461,2790.12
1678,50,50,2075.01,-5204,6.44503,4.16381,2.14709,2403.02
1679,50,50,-8266.26,-9572.81,21.3678,4.1638,1.68098,2312.91
1680,50,50,-6773.19,-5268.64,282.868,4.16375,2.19464,2314.98
1681,50,50,851.236,1867.29,5.6578,4.1639,1.91965,2316.33
1682,50,50,6804.66,570.725,40.9304,4.9973,2.33653,2790.12
1683,50,50,-9548.88,3491.46,17.8702,4.99714,2.36613,2790.12
1684,50,50,-7407.16,4591.21,58.3911,4.16472,1.41616,2653.96
1685,50,50,9597.81,6173.89,31.0901,4.16381,1.41898,2318.53
1686,50,50,2919.38,-559.544,118.258,4.16446,1.74223,2312.91
1687,50,50,-5157.45,-9155.17,98.6775,4.16379,2.49723,2315.68
1688,50,50,-6058.27,912.594,272.147,4.16288,1.9082,2414.24
1689,50,50,9780.81,-9122.11,59.6087,4.16351,1.80022,2315.54
1690,50,50,3368.92,-9815.31,191.161,4.16404,2.72767,2317.52
1691,50,50,-5832.36,4158.31,58.8476,4.16344,1.41429,2312.91
1692,50,50,2368.18,7297.7,160.15,4.16361,1.41619,2312.91
1693,50,50,-1710.92,4111.05,12.16,4.9981,3.06339,2790.12
1694,50,50,-8526.01,3405.75,72.2449,4.16301,1.78932,2534.33
1695,50,50,2492.39,8809.33,53.5276,4.16315,1.416,2312.91
1696,50,50,8462.17,-627.764,101.458,4.99758,2.30183,2790.12
1697,50,50,2751.29,-3001.03,29.7342,4.16411,1.41816,2316.27
1698,50,50,8201.05,-9450.42,24.8812,4.16381,2.20825,2312.91
1699,50,50,8908.07,8128.08,105.513,4.16339,1.92786,2349.95
1700,50,50,-6171.91,5215.97,0.0707353,0.461967,2.03899,1040
1701,50,50,1867.43,1244.24,34.8478,4.1639,1.41496,2312.91
1702,50,50,2647.45,4271.04,5.17891,4.16393,2.34238,2313.39
1703,50,50,7747.11,-3436.87,238.616,4.16315,1.74443,2314.63
1704,50,50,-8355.67,1905.66,29.0728,4.16329,1.82596,2312.91
1705,50,50,-754.494,-624.945,47.694,4.16417,1.41509,2312.91
1706,50,50,-4432.56,-1412.16,102.17,4.16324,1.41866,2638.43
1707,50,50,1592.84,940.764,104.814,4.16419,1.4156,2312.91
1708,50,50,6154.92,2147.53,177.896,4.16309,1.53704,2312.91
1709,50,50,8938.29,-8605.29,98.8675,4.16345,1.41529,2312.91
1710,50,50,-2010.77,7268.4,53.0103,4.16427,2.14995,2312.91
1711,50,50,1411.48,7290.39,10.635,4.16339,2.4549,2312.91
1712,50,50,5125.71,7155.33,17.7173,4.16336,1.64543,2312.91
1713,50,50,3302.27,1057.64,23.3457,4.16316,1.41706,2312.74
1714,50,50,-9500.73,-506.487,44.6852,4.16343,2.33856,2312.91
1715,50,50,8145.53,-4335.21,84.7732,4.16402,1.92914,2312.91
1716,50,50,-8177.67,4219.3,19.8518,4.16402,1.4183,2342.88
1717,50,50,-8064.64,-9332.24,112.455,4.16391,1.7791,2316.67
1718,50,50,9391.06,4179.26,23.6497,4.16292,1.41716,2312.93
1719,50,50,8637.09,-2013.65,28.9134,4.16372,1.98677,2315.56
1720,50,50,-2761.49,4132.93,22.0383,4.16414,1.41722,2313.58
1721,50,50,-2900.13,4754.12,119.245,4.1636,1.41922,2319.15
1722,50,50,8283.5,5027.65,52.9201,4.16386,2.20125,2484.5
1723,50,50,7204.05,985.634,15.9299,4.16357,2.32641,2312.91
1724,50,50,9357.13,8674.55,5.96826,4.16306,1.84232,2497.79
1725,50,50,-5693.21,793.064,4.05528,4.16348,2.09757,2535.82
1726,50,50,6191.15,-1987.69,234.67,4.16388,1.56927,2315.13
1727,50,50,-9072.4,-7419.12,93.8024,4.16377,1.4149,2312.91
1728,50,50,-6842.5,8450.89,13.7571,4.16439,1.96127,2316.44
1729,50,50,-6054.76,6739.92,4.75542,4.16456,2.19836,2313.66
1730,50,50,-8255.74,2003.39,292.386,4.16338,1.82446,2317.85
1731,50,50,6629.61,-4920.77,56.2334,4.1644,1.41844,2463.07
1732,50,50,-6848.37,-6860.17,3.3823,3.55131,1.41778,2108.83
1733,50,50,-7422.47,-6895.81,76.7281,4.16451,1.41599,2312.91
1734,50,50,7090.74,6630.97,129.194,4.16384,1.68897,2316.02
1735,50,50,-4987.61,-8848.98,8.8075,4.16405,1.99274,2312.91
1736,50,50,8464.38,3325.62,32.2326,4.16366,2.1542,2312.91
1737,50,50,129.212,-1953.54,7.48873,4.16399,1.48533,2312.91
1738,50,50,-485.649,7604.02,133.565,4.16452,1.90557,2312.91
1739,50,50,6955.31,-7512.09,38.335,4.164,1.41571,2316.54
1740,50,50,88.5978,9428.81,70.5956,4.1638,2.45196,2321.08
1741,50,50,-2062.16,-5738.8,88.7236,4.16376,1.41547,2312.91
1742,50,50,8745.35,960.428,227.262,4.16343,1.41868,2317.51
1743,50,50,7610.3,3502.99,193.602,4.16346,1.74538,2478.52
1744,50,50,-5972.81,8112.98,14.348,4.16456,1.41652,2311.73
1745,50,50,7159.8,7058.61,50.5599,4.16421,3.24131,2379.55
1746,50,50,8938.62,8085.07,1.70204,4.16353,2.33721,2314.54
1747,50,50,-7244.71,-618.655,57.3045,4.99701,1.82564,2790.12
1748,50,50,-4637.79,-264.029,203.776,4.1639,1.81602,2316.71
1749,50,50,4475.57,-4291.89,76.1705,4.16361,2.33851,2312.91
1750,50,50,-3465.16,-5254.93,71.3509,4.16357,1.84854,2605.72
1751,50,50,3185.88,-1534.22,60.5488,4.16392,1.71407,2318.07
1752,50,50,-442.347,-4806.55,125.484,4.16349,1.41605,2312.91
1753,50,50,709.271,-9794.79,94.9708,4.164,1.41935,2319.68
1754,50,50,9987.5,1157.99,11.0049,4.1636,1.41572,2402.81
1755,50,50,-9533.78,-2220.54,102.64,4.16398,1.41939,2396.75
1756,50,50,4895.77,-35.0941,2.62174,4.16374,1.41477,2309.63
1757,50,50,9018.32,7696.92,65.2411,4.16296,2.01196,2640.5
1758,50,50,5614.86,-1364.47,153.939,4.16427,2.08858,2390.19
1759,50,50,-6905.11,-7535.56,22.1565,4.1637,1.98234,2365.43
1760,50,50,1689.11,9334.46,16.2699,4.16387,1.41707,2313.03
1761,50,50,2543.39,3869.15,24.7817,4.16325,1.85241,2312.06
1762,50,50,-5300.32,-7416.68,28.8058,4.16328,2.07071,2316.3
1763,50,50,7526.24,-7526.84,94.1526,4.16407,1.41772,2314.98
1764,50,50,2123.44,-3012.04,65.9891,4.16372,1.41876,2317.86
1765,50,50,8899.53,-4574.42,105.09,4.16443,2.08817,2504.46
1766,50,50,-9013.96,-8226.29,21.7406,4.16432,2.15937,2312.91
1767,50,50,9820.52,-9925.56,208.103,4.16402,2.01771,2316.04
1768,50,50,-3936.08,-8613.72,140.447,4.16406,1.76175,2557.7
1769,50,50,2031.86,-2424.29,101.007,4.16368,1.41746,2314.09
1770,50,50,5284.77,-2588.14,7.76989,4.16439,2.05089,2312.91
1771,50,50,2327.85,-9978.8,72.6301,4.1641,2.16316,2312.91
1772,50,50,-5749.56,225.659,44.1441,4.16348,1.41611,2312.91
1773,50,50,7450.55,1290.13,119.692,4.16367,2.06131,2312.91
1774,50,50,918.561,4951.21,162.267,4.16344,1.89425,2314.17
1775,50,50,5862.12,5371.2,24.1676,4.99876,2.17969,2790.12
1776,50,50,1894.23,6463.9,141.854,4.16373,1.57161,2312.91
1777,50,50,2509.33,9917.76,42.1083,4.16379,2.2951,2315.83
1778,50,50,1335.66,7542.32,159.514,4.16394,1.416,2312.9
1779,50,50,586.414,-8127.86,23.1841,4.16399,1.8077,2312.91
1780,50,50,-1425.04,-8230.69,18.3151,4.16344,1.56031,2312.91
1781,50,50,-2502.61,-1817,62.6226,4.16337,1.84186,2317.85
1782,50,50,-984.219,782.974,31.7176,4.16362,1.41701,2312.77
1783,50,50,-5181.21,179.521,67.5392,4.16407,2.13397,2319.87
1784,50,50,-2349.29,2357.85,253.621,4.16415,1.41595,2312.91
1785,50,50,4447.79,5734.95,28.6421,4.16359,2.17735,2312.9
1786,50,50,9181.19,6447.04,29.3116,4.1637,1.41883,2318.06
1787,50,50,8001.15,5419.78,73.4432,4.16408,1.41927,2319.46
1788,50,50,8322.28,3021.23,172.337,4.16356,1.41637,2310.91
1789,50,50,-1740.66,-9189.01,112.34,4.16352,2.12573,2606
1790,50,50,-3032.16,5111.18,77.9805,4.16356,1.71795,2312.91
1791,50,50,-3355.14,4766.84,75.4913,4.16377,1.76143,2316.91
1792,50,50,9110.01,-5331.23,29.2444,4.16382,1.41469,2413.24
1793,50,50,3127.93,-4410.65,39.1992,4.16389,1.98975,2314.49
1794,50,50,9544.72,7808.77,9.99997,4.16353,2.13057,2312.9
1795,50,50,9899.33,-7966.54,207.073,4.16369,2.35406,2315.02
1796,50,50,6448.27,-2555.32,9.25947,4.16274,2.04501,2312.9
1797,50,50,6723.81,6580.79,138.586,4.16389,2.35985,2312.91
1798,50,50,3455.67,1834.15,61.4061,4.16387,1.79444,2312.91
1799,50,50,-479.499,-6070.66,28.3168,4.16393,1.41872,2317.82
1800,50,50,6651.34,-2002.33,110.61,4.9975,2.50339,2790.12
1801,50,50,5952.79,2353.41,135.686,4.16427,2.15221,2312.91
1802,50,50,-7716.76,8126.58,23.0719,4.99695,2.38466,2790.12
1803,50,50,-3028.16,-2455.32,57.255,4.16355,1.41846,2316.94
1804,50,50,-6678.84,-4069.7,305.385,4.16374,1.41899,2318.52
1805,50,50,-2644.49,-2012.51,84.9102,4.1634,1.41589,2434.51
1806,50,50,2787.73,7518.38,22.689,4.16394,1.76068,2555.93
1807,50,50,4833.52,-7160.03,48.7988,4.16308,1.93779,2310.99
1808,50,50,-1508.49,6478.3,85.0301,4.16408,1.41882,2318.18
1809,50,50,-1784.46,4960.34,96.4758,4.99703,1.73157,2790.12
1810,50,50,-8698.97,-6902.77,40.7933,4.16327,1.41622,2312.91
1811,50,50,2823.51,-6007.77,41.5701,4.16346,1.41488,2312.91
1812,50,50,4141.13,-6121.97,113.419,4.16438,2.20554,2312.91
1813,50,50,-7984.39,6690.84,73.884,4.16404,1.62793,2312.91
1814,50,50,-4667.22,-7842.73,300.282,4.16369,1.88323,2712.56
1815,50,50,-1888.29,547.992,22.8682,4.16313,2.29981,2314.23
1816,50,50,-5923.1,-3638.6,255.021,4.16291,1.41671,2311.65
1817,50,50,3691.94,-2892.16,154.956,4.16366,1.41611,2312.9
1818,50,50,3564.22,9799.3,22.6011,4.16367,2.32797,2513.17
1819,50,50,-3735.82,5724.23,23.5949,4.16346,2.06747,2312.91
1820,50,50,-6794.68,-3276.27,57.5455,4.16335,2.06309,2317.07
1821,50,50,6559.38,1898.54,59.9637,4.16444,1.41716,2313.51
1822,50,50,-3307.61,6863.5,138.874,4.164,2.20118,2318.47
1823,50,50,183.611,-347.697,23.142,4.16357,1.41725,2313.44
1824,50,50,9027.65,-610.756,4.83913,4.16337,1.41575,2312.9
1825,50,50,-5104.59,5809.29,107.125,4.16319,1.41917,2318.86
1826,50,50,-9080.01,-6222.79,1.92588,4.16389,2.11706,2310.9
1827,50,50,2096.1,1341.38,13.0474,4.16321,2.28952,2604.81
1828,50,50,7517.33,-4094.06,211.138,4.16331,1.63732,2594.33
1829,50,50,-1957.69,2482.82,98.2732,4.16348,1.41496,2366.27
1830,50,50,7950.1,-6604.4,9.43144,4.16323,1.7497,2318.5
1831,50,50,-1371.23,3375.95,58.2034,4.16381,2.27561,2369.09
1832,50,50,4545.25,-4876.88,36.2946,4.16376,1.66843,2312.91
1833,50,50,-8662.71,4730.91,53.4696,4.16343,2.06814,2316.39
1834,50,50,3356.14,911.119,69.2574,4.16398,1.41508,2312.91
1835,50,50,-8202.59,-2099.92,13.0496,4.16382,2.32115,2316.07
1836,50,50,8477.53,-7096.35,3.64421,4.16417,2.01042,2316.5
1837,50,50,-9743.24,3045.03,26.4958,4.16428,1.71088,2311.29
1838,50,50,-2450.05,6198.93,142.14,4.1634,1.72671,2312.91
1839,50,50,5887.56,-8161.47,278.642,4.16352,1.65666,2315.36
1840,50,50,1943.27,-3076.67,12.2747,4.16438,2.25765,2312.91
1841,50,50,6198.69,3523.27,34.5746,4.1632,1.71278,2312.9
1842,50,50,-7902.93,966.291,276.116,4.16358,2.02472,2318.26
1843,50,50,8274.23,1577.5,162.656,4.16373,1.41769,2790.5
1844,50,50,4610.41,-5732.37,12.9928,4.16295,1.4603,2646.92
1845,50,50,-3393.19,3621.62,3.88739,4.1641,1.8499,2309.34
1846,50,50,5735.64,-1248.4,76.4126,4.16361,1.41694,2312.57
1847,50,50,-9091.59,9292.41,183.719,4.99792,2.1739,2790.12
1848,50,50,-3934.15,-4718.02,37.7814,4.16347,1.41614,2312.9
1849,50,50,-7430.98,4164.47,48.8724,4.1645,2.29111,2323.36
1850,50,50,9575.99,-1674.1,0.0812433,0.237132,1.41557,936.029
1851,50,50,-1188.23,-6169.93,160.859,4.16383,1.75454,2318.69
1852,50,50,-2876.63,1336.05,5.30643,4.16339,1.41501,2309.92
1853,50,50,-9776,8301.93,140.253,4.16346,1.41648,2311.18
1854,50,50,-5178.72,6343.71,139.985,4.16389,1.41881,2318.07
1855,50,50,-8913.8,-6174.87,22.3347,4.16372,1.88351,2312.91
1856,50,50,6421.22,957.905,80.693,4.16383,1.41906,2318.77
1857,50,50,3153.56,-9945.16,88.9147,4.16368,2.47535,2314.41
1858,50,50,-8124.35,-7516.31,240.416,4.16347,2.37588,2316.95
1859,50,50,-6248.39,3315.24,125.007,4.16414,2.20315,2312.91
1860,50,50,-9429.88,9892.67,76.5351,4.16364,2.03192,2312.06
1861,50,50,-7796.5,8119.1,92.3873,4.16258,1.56961,2312.91
1862,50,50,4570.68,8851.42,22.2378,4.16363,1.41683,2312.24
1863,50,50,-1306.19,3257.06,46.6487,4.16315,1.79967,2312.9
1864,50,50,-4619.13,4831.68,6.92393,4.16425,1.41623,2790.51
1865,50,50,9326.45,-6304.06,81.5542,4.16399,2.40102,2312.91
1866,50,50,6944.71,5928.66,6.63275,4.16357,2.29075,2318.32
1867,50,50,-2786.13,-5779.87,220.575,4.16342,2.14262,2311.84
1868,50,50,-5436.97,2747.86,69.2258,4.16352,2.16036,2311.94
1869,50,50,4868.25,9137,3.34011,4.16379,1.41698,2375.24
1870,50,50,6216.41,-6790.4,62.1842,4.16378,2.24158,2314.07
1871,50,50,-6755.95,-9615.27,6.61726,4.16361,2.41668,2315.45
1872,50,50,2657.18,1293.5,10.9514,4.16378,2.14842,2314.44
1873,50,50,-192.59,20.073,62.8464,4.16386,2.06758,2312.91
1874,50,50,-5348.11,4812.65,4.14501,4.16399,2.15787,2313.5
1875,50,50,8423.62,-6667.97,195.568,4.16478,1.41676,2562.25
1876,50,50,332.618,8755.61,4.38117,4.16433,1.41873,2318.01
1877,50,50,844.753,8360.44,114.662,4.16282,1.415,2312.9
1878,50,50,-5332.7,-8794.89,30.4657,4.16364,2.26759,2312.91
1879,50,50,-9475.92,-2905.48,26.7341,4.16339,2.23248,2311.04
1880,50,50,-5854.83,-4964.6,98.6982,4.16293,1.41502,2312.9
1881,50,50,8810.33,5074.33,59.0172,4.16394,1.60321,2319.86
1882,50,50,8193.31,6526.71,87.5401,4.16355,1.86643,2312.91
1883,50,50,-1147.75,-1315.19,20.0151,4.16314,1.73482,2317.46
